order_detail_id,order_id,prod_id,qty_ord,unit_price,disc_pct,line_tot,ship_status,fulfill_loc
ORDDET0009336,ORD003109,PROD00115,2,614.97,0,1229.94,Cancelled,WH03
ORDDET0009337,ORD003109,PROD00171,1,736.84,0,736.84,Cancelled,WH01
ORDDET0009338,ORD003110,PROD00170,5,1117.79,25,4191.71,Delivered,WH01
ORDDET0009339,ORD003110,PROD00400,1,1294.73,10,1165.26,Delivered,WH02
ORDDET0009340,ORD003110,PROD00025,3,1103.2,0,3309.6,Delivered,WH01
ORDDET0009341,ORD003111,PROD00223,1,1048.85,0,1048.85,Delivered,WH02
ORDDET0009342,ORD003112,PROD00381,3,1357.99,15,3462.87,Processing,WH03
ORDDET0009343,ORD003112,PROD00480,3,191.46,0,574.38,Processing,WH01
ORDDET0009344,ORD003112,PROD00186,3,736.65,0,2209.95,Processing,WH02
ORDDET0009345,ORD003112,PROD00013,4,402.47,20,1287.9,Processing,WH04
ORDDET0009346,ORD003113,PROD00178,3,1630.87,0,4892.61,Returned,WH01
ORDDET0009347,ORD003114,PROD00066,5,592.89,10,2668.0,In Transit,WH01
ORDDET0009348,ORD003114,PROD00486,1,1230.98,25,923.24,In Transit,WH01
ORDDET0009349,ORD003115,PROD00453,1,1227.29,0,1227.29,Cancelled,WH04
ORDDET0009350,ORD003116,PROD00046,4,81.01,5,307.84,Cancelled,WH02
ORDDET0009351,ORD003116,PROD00149,3,780.31,20,1872.74,Cancelled,WH05
ORDDET0009352,ORD003117,PROD00266,3,1155.48,0,3466.44,Delivered,WH03
ORDDET0009353,ORD003118,PROD00492,1,852.14,20,681.71,Cancelled,WH02
ORDDET0009354,ORD003118,PROD00036,5,332.07,10,1494.32,Cancelled,WH01
ORDDET0009355,ORD003118,PROD00408,3,568.75,25,1279.69,Cancelled,WH05
ORDDET0009356,ORD003118,PROD00306,5,525.87,0,2629.35,Cancelled,WH04
ORDDET0009357,ORD003118,PROD00346,4,227.78,5,865.56,Cancelled,WH04
ORDDET0009358,ORD003119,PROD00329,2,228.84,25,343.26,Cancelled,WH02
ORDDET0009359,ORD003119,PROD00235,4,936.53,15,3184.2,Cancelled,WH03
ORDDET0009360,ORD003119,PROD00383,3,1098.99,20,2637.58,Cancelled,WH02
ORDDET0009361,ORD003119,PROD00200,2,1137.53,0,2275.06,Cancelled,WH02
ORDDET0009362,ORD003119,PROD00348,1,1244.31,15,1057.66,Cancelled,WH02
ORDDET0009363,ORD003120,PROD00327,4,194.79,20,623.33,On Hold,WH01
ORDDET0009364,ORD003120,PROD00431,2,1308.15,15,2223.86,On Hold,WH04
ORDDET0009365,ORD003120,PROD00481,2,1218.74,20,1949.98,On Hold,WH03
ORDDET0009366,ORD003121,PROD00009,1,435.3,0,435.3,On Hold,WH04
ORDDET0009367,ORD003121,PROD00007,5,1200.21,0,6001.05,On Hold,WH02
ORDDET0009368,ORD003121,PROD00261,3,354.68,0,1064.04,On Hold,WH04
ORDDET0009369,ORD003121,PROD00361,2,60.56,0,121.12,On Hold,WH02
ORDDET0009370,ORD003122,PROD00150,5,499.2038112229846,0,2496.02,Delivered,WH01
ORDDET0009371,ORD003122,PROD00129,5,449.85,0,2249.25,Delivered,WH03
ORDDET0009372,ORD003122,PROD00495,1,1260.63,0,1260.63,Delivered,WH01
ORDDET0009373,ORD003122,PROD00369,3,655.34,0,1966.02,Delivered,WH03
ORDDET0009374,ORD003122,PROD00211,1,806.99,0,806.99,Delivered,WH01
ORDDET0009375,ORD003123,PROD00097,1,903.8,0,903.8,Cancelled,WH04
ORDDET0009376,ORD003123,PROD00343,2,1226.91,0,2453.82,Cancelled,WH04
ORDDET0009377,ORD003123,PROD00124,1,745.48,0,745.48,Cancelled,WH03
ORDDET0009378,ORD003123,PROD00133,2,1164.17,0,2328.34,Cancelled,WH01
ORDDET0009379,ORD003124,PROD00463,1,1164.49,0,1164.49,In Transit,WH05
ORDDET0009380,ORD003124,PROD00034,5,1075.24,0,5376.2,In Transit,WH03
ORDDET0009381,ORD003125,PROD00065,2,191.28,0,382.56,Returned,WH03
ORDDET0009382,ORD003125,PROD00295,5,156.76,0,783.8,Returned,WH04
ORDDET0009383,ORD003126,PROD00468,2,299.76,15,509.59,In Transit,WH02
ORDDET0009384,ORD003126,PROD00371,1,311.91,25,233.93,In Transit,WH04
ORDDET0009385,ORD003126,PROD00435,2,327.23,25,490.84,In Transit,WH03
ORDDET0009386,ORD003126,PROD00060,5,1363.87,20,5455.48,In Transit,WH05
ORDDET0009387,ORD003126,PROD00025,3,1103.2,5,3144.12,In Transit,WH05
ORDDET0009388,ORD003127,PROD00275,2,823.26,0,1646.52,Delivered,WH05
ORDDET0009389,ORD003128,PROD00263,1,735.13,10,661.62,Cancelled,WH04
ORDDET0009390,ORD003128,PROD00370,1,190.0,10,171.0,Cancelled,WH03
ORDDET0009391,ORD003128,PROD00058,5,728.79,15,3097.36,Cancelled,WH01
ORDDET0009392,ORD003128,PROD00027,1,393.66,25,295.24,Cancelled,WH03
ORDDET0009393,ORD003129,PROD00013,1,402.47,0,402.47,Returned,WH01
ORDDET0009394,ORD003129,PROD00048,5,1173.68,20,4694.72,Returned,WH01
ORDDET0009395,ORD003129,PROD00408,3,568.75,15,1450.31,Returned,WH04
ORDDET0009396,ORD003130,PROD00322,1,1264.38,10,1137.94,Processing,WH04
ORDDET0009397,ORD003130,PROD00255,4,990.72,10,3566.59,Processing,WH02
ORDDET0009398,ORD003130,PROD00045,1,989.44,15,841.02,Processing,WH01
ORDDET0009399,ORD003130,PROD00053,4,1432.66,5,5444.11,Processing,WH03
ORDDET0009400,ORD003130,PROD00138,1,1147.97,25,860.98,Processing,WH01
ORDDET0009401,ORD003131,PROD00461,3,986.53,15,2515.65,Delivered,WH05
ORDDET0009402,ORD003131,PROD00029,5,1026.08,15,4360.84,Delivered,WH02
ORDDET0009403,ORD003131,PROD00180,3,1518.89,0,4556.67,Delivered,WH02
ORDDET0009404,ORD003132,PROD00378,5,139.36,0,696.8,Cancelled,WH05
ORDDET0009405,ORD003132,PROD00285,3,58.68,0,176.04,Cancelled,WH01
ORDDET0009406,ORD003132,PROD00334,4,575.33768853183,0,2301.35,Cancelled,WH05
ORDDET0009407,ORD003132,PROD00462,1,739.0810238169952,0,739.08,Cancelled,WH04
ORDDET0009408,ORD003133,PROD00370,1,190.0,25,142.5,Delivered,WH02
ORDDET0009409,ORD003133,PROD00126,2,338.68,15,575.76,Delivered,WH02
ORDDET0009410,ORD003134,PROD00002,4,1191.99,0,4767.96,Returned,WH01
ORDDET0009411,ORD003135,PROD00494,5,1055.67,20,4222.68,In Transit,WH01
ORDDET0009412,ORD003135,PROD00285,1,58.68,25,44.01,In Transit,WH02
ORDDET0009413,ORD003136,PROD00088,5,1352.87,0,6764.35,Delivered,WH03
ORDDET0009414,ORD003136,PROD00078,4,346.44,0,1385.76,Delivered,WH01
ORDDET0009415,ORD003136,PROD00048,2,1173.68,0,2347.36,Delivered,WH04
ORDDET0009416,ORD003136,PROD00232,4,535.68,0,2142.72,Delivered,WH04
ORDDET0009417,ORD003136,PROD00370,3,190.0,0,570.0,Delivered,WH01
ORDDET0009418,ORD003137,PROD00290,3,100.02,10,270.05,Delivered,WH03
ORDDET0009419,ORD003137,PROD00071,2,1121.11,10,2018.0,Delivered,WH03
ORDDET0009420,ORD003137,PROD00171,1,736.84,25,552.63,Delivered,WH05
ORDDET0009421,ORD003138,PROD00416,2,539.44,0,1078.88,Cancelled,WH04
ORDDET0009422,ORD003138,PROD00047,4,525.76,0,2103.04,Cancelled,WH02
ORDDET0009423,ORD003138,PROD00291,2,843.05,0,1686.1,Cancelled,WH01
ORDDET0009424,ORD003139,PROD00256,2,303.52,20,485.63,Processing,WH05
ORDDET0009425,ORD003139,PROD00044,1,1335.44,0,1335.44,Processing,WH04
ORDDET0009426,ORD003139,PROD00226,5,611.92,5,2906.62,Processing,WH03
ORDDET0009427,ORD003139,PROD00087,2,585.45,15,995.27,Processing,WH05
ORDDET0009428,ORD003139,PROD00147,5,877.84,10,3950.28,Processing,WH04
ORDDET0009429,ORD003140,PROD00487,5,1536.9,20,6147.6,Processing,WH01
ORDDET0009430,ORD003140,PROD00495,5,1260.63,5,5987.99,Processing,WH01
ORDDET0009431,ORD003140,PROD00488,5,1297.73,0,6488.65,Processing,WH04
ORDDET0009432,ORD003141,PROD00134,2,1088.63,10,1959.53,Returned,WH01
ORDDET0009433,ORD003141,PROD00310,4,1060.54,10,3817.94,Returned,WH05
ORDDET0009434,ORD003142,PROD00500,1,212.08,5,201.48,Processing,WH01
ORDDET0009435,ORD003143,PROD00401,1,759.49,20,607.59,Returned,WH05
ORDDET0009436,ORD003143,PROD00049,5,741.63,10,3337.34,Returned,WH03
ORDDET0009437,ORD003143,PROD00307,4,573.08,15,1948.47,Returned,WH05
ORDDET0009438,ORD003143,PROD00426,3,438.63,10,1184.3,Returned,WH03
ORDDET0009439,ORD003143,PROD00161,3,153.16,10,413.53,Returned,WH03
ORDDET0009440,ORD003144,PROD00289,1,685.38,20,548.3,Cancelled,WH03
ORDDET0009441,ORD003144,PROD00327,1,194.79,5,185.05,Cancelled,WH01
ORDDET0009442,ORD003144,PROD00047,2,525.76,20,841.22,Cancelled,WH03
ORDDET0009443,ORD003144,PROD00005,1,208.19,5,197.78,Cancelled,WH05
ORDDET0009444,ORD003145,PROD00238,1,1294.08,0,1294.08,Processing,WH01
ORDDET0009445,ORD003146,PROD00427,1,219.17,0,219.17,In Transit,WH01
ORDDET0009446,ORD003146,PROD00364,5,1304.14,0,6520.7,In Transit,WH03
ORDDET0009447,ORD003146,PROD00218,1,1168.56,0,1168.56,In Transit,WH04
ORDDET0009448,ORD003146,PROD00444,1,432.68,0,432.68,In Transit,WH05
ORDDET0009449,ORD003146,PROD00197,2,95.30943199784926,0,190.62,In Transit,WH02
ORDDET0009450,ORD003147,PROD00153,2,786.82,10,1416.28,In Transit,WH04
ORDDET0009451,ORD003147,PROD00393,2,18.03,25,27.04,In Transit,WH01
ORDDET0009452,ORD003147,PROD00042,1,1107.85,5,1052.46,In Transit,WH04
ORDDET0009453,ORD003148,PROD00136,4,429.73,15,1461.08,In Transit,WH05
ORDDET0009454,ORD003148,PROD00045,3,989.44,25,2226.24,In Transit,WH04
ORDDET0009455,ORD003148,PROD00052,3,853.97,20,2049.53,In Transit,WH04
ORDDET0009456,ORD003149,PROD00349,2,564.8000890203823,0,1129.6,Cancelled,WH03
ORDDET0009457,ORD003150,PROD00280,4,1253.91,0,5015.64,In Transit,WH05
ORDDET0009458,ORD003150,PROD00055,4,1227.81,0,4911.24,In Transit,WH05
ORDDET0009459,ORD003151,PROD00068,2,535.4,0,1070.8,Cancelled,WH01
ORDDET0009460,ORD003151,PROD00127,1,1002.51,0,1002.51,Cancelled,WH04
ORDDET0009461,ORD003151,PROD00076,2,1291.93,0,2583.86,Cancelled,WH04
ORDDET0009462,ORD003151,PROD00118,4,731.95,0,2927.8,Cancelled,WH04
ORDDET0009463,ORD003151,PROD00330,4,223.29,0,893.16,Cancelled,WH02
ORDDET0009464,ORD003152,PROD00434,1,147.37,15,125.26,Cancelled,WH04
ORDDET0009465,ORD003152,PROD00131,1,31.91,20,25.53,Cancelled,WH03
ORDDET0009466,ORD003153,PROD00188,1,1310.57,0,1310.57,In Transit,WH05
ORDDET0009467,ORD003153,PROD00018,4,148.95,20,476.64,In Transit,WH03
ORDDET0009468,ORD003153,PROD00044,4,1335.44,15,4540.5,In Transit,WH01
ORDDET0009469,ORD003153,PROD00449,4,1291.82,25,3875.46,In Transit,WH05
ORDDET0009470,ORD003153,PROD00471,2,1170.42,10,2106.76,In Transit,WH02
ORDDET0009471,ORD003154,PROD00435,4,327.23,15,1112.58,Processing,WH01
ORDDET0009472,ORD003155,PROD00083,3,794.03,5,2262.99,Cancelled,WH01
ORDDET0009473,ORD003156,PROD00376,4,270.47,20,865.5,Cancelled,WH04
ORDDET0009474,ORD003157,PROD00176,5,566.43,15,2407.33,Returned,WH04
ORDDET0009475,ORD003158,PROD00396,4,435.61,0,1742.44,On Hold,WH04
ORDDET0009476,ORD003158,PROD00399,2,320.0,0,640.0,On Hold,WH02
ORDDET0009477,ORD003158,PROD00274,1,963.44,0,963.44,On Hold,WH01
ORDDET0009478,ORD003158,PROD00196,3,1125.44,0,3376.32,On Hold,WH03
ORDDET0009479,ORD003158,PROD00483,3,995.12,0,2985.36,On Hold,WH04
ORDDET0009480,ORD003159,PROD00161,1,153.16,10,137.84,Cancelled,WH02
ORDDET0009481,ORD003160,PROD00310,4,1060.54,5,4030.05,On Hold,WH03
ORDDET0009482,ORD003160,PROD00109,2,374.01,25,561.02,On Hold,WH05
ORDDET0009483,ORD003161,PROD00182,3,80.58,0,241.74,On Hold,WH05
ORDDET0009484,ORD003161,PROD00278,3,216.63,0,649.89,On Hold,WH01
ORDDET0009485,ORD003161,PROD00392,2,169.08,0,338.16,On Hold,WH01
ORDDET0009486,ORD003161,PROD00432,3,592.03,0,1776.09,On Hold,WH04
ORDDET0009487,ORD003161,PROD00289,3,685.38,0,2056.14,On Hold,WH02
ORDDET0009488,ORD003162,PROD00398,2,906.04,0,1812.08,Delivered,WH01
ORDDET0009489,ORD003162,PROD00347,2,1211.06,0,2422.12,Delivered,WH02
ORDDET0009490,ORD003163,PROD00374,1,186.29,5,176.98,Processing,WH04
ORDDET0009491,ORD003163,PROD00102,5,156.66,5,744.13,Processing,WH01
ORDDET0009492,ORD003164,PROD00317,3,772.82,0,2318.46,Returned,WH01
ORDDET0009493,ORD003164,PROD00436,5,495.93,0,2479.65,Returned,WH01
ORDDET0009494,ORD003164,PROD00328,1,237.44,0,237.44,Returned,WH01
ORDDET0009495,ORD003165,PROD00318,4,234.91,0,939.64,Delivered,WH04
ORDDET0009496,ORD003166,PROD00301,3,320.8588399231893,15,818.19,Delivered,WH05
ORDDET0009497,ORD003166,PROD00475,4,1198.31,20,3834.59,Delivered,WH04
ORDDET0009498,ORD003166,PROD00107,2,675.11,10,1215.2,Delivered,WH02
ORDDET0009499,ORD003167,PROD00351,2,899.45,0,1798.9,Returned,WH01
ORDDET0009500,ORD003167,PROD00144,2,479.78,0,959.56,Returned,WH04
ORDDET0009501,ORD003167,PROD00293,2,1138.36,10,2049.05,Returned,WH05
ORDDET0009502,ORD003167,PROD00133,3,1164.17,15,2968.63,Returned,WH04
ORDDET0009503,ORD003168,PROD00145,2,905.3,20,1448.48,Cancelled,WH04
ORDDET0009504,ORD003168,PROD00361,3,60.56,15,154.43,Cancelled,WH01
ORDDET0009505,ORD003169,PROD00415,3,1155.83,20,2773.99,In Transit,WH03
ORDDET0009506,ORD003170,PROD00005,5,208.19,0,1040.95,Delivered,WH01
ORDDET0009507,ORD003170,PROD00234,2,1094.18,0,2188.36,Delivered,WH05
ORDDET0009508,ORD003170,PROD00219,4,960.61,0,3842.44,Delivered,WH02
ORDDET0009509,ORD003171,PROD00433,1,1243.14,0,1243.14,Cancelled,WH01
ORDDET0009510,ORD003171,PROD00224,3,716.51,0,2149.53,Cancelled,WH02
ORDDET0009511,ORD003171,PROD00165,1,398.1,0,398.1,Cancelled,WH02
ORDDET0009512,ORD003172,PROD00420,2,591.05,5,1122.99,Processing,WH01
ORDDET0009513,ORD003172,PROD00117,2,608.05,5,1155.29,Processing,WH03
ORDDET0009514,ORD003172,PROD00243,2,576.53,5,1095.41,Processing,WH05
ORDDET0009515,ORD003172,PROD00427,4,219.17,25,657.51,Processing,WH01
ORDDET0009516,ORD003173,PROD00342,3,191.64,0,574.92,Delivered,WH05
ORDDET0009517,ORD003174,PROD00474,3,1020.4,0,3061.2,Returned,WH05
ORDDET0009518,ORD003174,PROD00488,5,1297.73,0,6488.65,Returned,WH03
ORDDET0009519,ORD003174,PROD00272,3,609.56,0,1828.68,Returned,WH05
ORDDET0009520,ORD003174,PROD00011,4,270.43,0,1081.72,Returned,WH04
ORDDET0009521,ORD003174,PROD00137,3,83.25,0,249.75,Returned,WH02
ORDDET0009522,ORD003175,PROD00012,2,544.7,10,980.46,On Hold,WH01
ORDDET0009523,ORD003175,PROD00379,1,98.86,10,88.97,On Hold,WH01
ORDDET0009524,ORD003176,PROD00372,2,67.29,5,127.85,Cancelled,WH02
ORDDET0009525,ORD003176,PROD00222,3,1170.21,0,3510.63,Cancelled,WH02
ORDDET0009526,ORD003176,PROD00473,3,641.88,5,1829.36,Cancelled,WH03
ORDDET0009527,ORD003176,PROD00439,4,1561.04,10,5619.74,Cancelled,WH02
ORDDET0009528,ORD003176,PROD00323,3,644.23,15,1642.79,Cancelled,WH01
ORDDET0009529,ORD003177,PROD00088,1,1352.87,0,1352.87,Delivered,WH05
ORDDET0009530,ORD003177,PROD00214,5,1293.55,0,6467.75,Delivered,WH03
ORDDET0009531,ORD003177,PROD00293,4,1138.36,0,4553.44,Delivered,WH02
ORDDET0009532,ORD003178,PROD00280,4,1253.91,0,5015.64,Processing,WH05
ORDDET0009533,ORD003178,PROD00172,3,937.32,0,2811.96,Processing,WH05
ORDDET0009534,ORD003179,PROD00348,4,1244.31,0,4977.24,Cancelled,WH01
ORDDET0009535,ORD003179,PROD00444,4,432.68,0,1730.72,Cancelled,WH02
ORDDET0009536,ORD003179,PROD00150,3,499.2038112229846,0,1497.61,Cancelled,WH02
ORDDET0009537,ORD003179,PROD00350,4,859.98,0,3439.92,Cancelled,WH02
ORDDET0009538,ORD003179,PROD00062,1,773.48,0,773.48,Cancelled,WH02
ORDDET0009539,ORD003180,PROD00347,3,1211.06,0,3633.18,On Hold,WH01
ORDDET0009540,ORD003180,PROD00433,4,1243.14,0,4972.56,On Hold,WH04
ORDDET0009541,ORD003180,PROD00384,5,495.36,0,2476.8,On Hold,WH03
ORDDET0009542,ORD003180,PROD00362,5,1003.88,0,5019.4,On Hold,WH04
ORDDET0009543,ORD003180,PROD00180,4,1518.89,0,6075.56,On Hold,WH03
ORDDET0009544,ORD003181,PROD00377,2,1085.11,0,2170.22,Processing,WH05
ORDDET0009545,ORD003181,PROD00252,2,1204.5,0,2409.0,Processing,WH03
ORDDET0009546,ORD003181,PROD00469,4,1267.2,0,5068.8,Processing,WH03
ORDDET0009547,ORD003181,PROD00025,4,1103.2,0,4412.8,Processing,WH03
ORDDET0009548,ORD003181,PROD00179,3,210.82,0,632.46,Processing,WH02
ORDDET0009549,ORD003182,PROD00118,3,731.95,0,2195.85,Delivered,WH04
ORDDET0009550,ORD003183,PROD00350,5,859.98,0,4299.9,Delivered,WH01
ORDDET0009551,ORD003183,PROD00112,3,652.01,0,1956.03,Delivered,WH05
ORDDET0009552,ORD003183,PROD00173,3,661.85,0,1985.55,Delivered,WH02
ORDDET0009553,ORD003183,PROD00053,1,1432.66,0,1432.66,Delivered,WH01
ORDDET0009554,ORD003184,PROD00239,5,661.65,10,2977.42,Processing,WH02
ORDDET0009555,ORD003184,PROD00362,3,1003.88,25,2258.73,Processing,WH03
ORDDET0009556,ORD003184,PROD00360,4,489.63,5,1860.59,Processing,WH02
ORDDET0009557,ORD003185,PROD00341,4,543.51,25,1630.53,In Transit,WH03
ORDDET0009558,ORD003185,PROD00428,2,649.99,20,1039.98,In Transit,WH03
ORDDET0009559,ORD003185,PROD00466,2,822.89,0,1645.78,In Transit,WH04
ORDDET0009560,ORD003185,PROD00007,2,1200.21,0,2400.42,In Transit,WH04
ORDDET0009561,ORD003185,PROD00389,2,806.34,25,1209.51,In Transit,WH04
ORDDET0009562,ORD003186,PROD00202,5,855.94,15,3637.75,Cancelled,WH03
ORDDET0009563,ORD003186,PROD00364,3,1304.14,20,3129.94,Cancelled,WH05
ORDDET0009564,ORD003186,PROD00059,3,728.1,5,2075.08,Cancelled,WH05
ORDDET0009565,ORD003187,PROD00238,5,1294.08,0,6470.4,Cancelled,WH04
ORDDET0009566,ORD003187,PROD00325,4,1256.39,5,4774.28,Cancelled,WH02
ORDDET0009567,ORD003187,PROD00305,3,271.34,25,610.52,Cancelled,WH02
ORDDET0009568,ORD003187,PROD00428,2,649.99,5,1234.98,Cancelled,WH01
ORDDET0009569,ORD003188,PROD00098,3,1189.1,10,3210.57,Delivered,WH03
ORDDET0009570,ORD003188,PROD00356,5,388.41,15,1650.74,Delivered,WH02
ORDDET0009571,ORD003188,PROD00176,2,566.43,15,962.93,Delivered,WH01
ORDDET0009572,ORD003188,PROD00006,2,338.25,20,541.2,Delivered,WH04
ORDDET0009573,ORD003189,PROD00486,2,1230.98,0,2461.96,Returned,WH05
ORDDET0009574,ORD003190,PROD00488,2,1297.73,0,2595.46,Delivered,WH05
ORDDET0009575,ORD003190,PROD00225,3,1169.16,0,3507.48,Delivered,WH01
ORDDET0009576,ORD003190,PROD00112,5,652.01,0,3260.05,Delivered,WH02
ORDDET0009577,ORD003191,PROD00413,5,374.05,25,1402.69,Cancelled,WH02
ORDDET0009578,ORD003191,PROD00414,4,384.98,15,1308.93,Cancelled,WH01
ORDDET0009579,ORD003192,PROD00345,5,476.89,0,2384.45,In Transit,WH05
ORDDET0009580,ORD003192,PROD00170,2,1117.79,0,2235.58,In Transit,WH05
ORDDET0009581,ORD003192,PROD00139,3,780.5724564362636,0,2341.72,In Transit,WH03
ORDDET0009582,ORD003192,PROD00143,5,1430.55,0,7152.75,In Transit,WH04
ORDDET0009583,ORD003193,PROD00172,1,937.32,0,937.32,On Hold,WH05
ORDDET0009584,ORD003194,PROD00465,1,704.33,0,704.33,On Hold,WH01
ORDDET0009585,ORD003195,PROD00452,5,1231.52,0,6157.6,Processing,WH01
ORDDET0009586,ORD003195,PROD00086,2,1292.03,0,2584.06,Processing,WH05
ORDDET0009587,ORD003195,PROD00100,5,124.06,0,620.3,Processing,WH04
ORDDET0009588,ORD003195,PROD00034,2,1075.24,0,2150.48,Processing,WH03
ORDDET0009589,ORD003196,PROD00051,4,518.99,15,1764.57,Cancelled,WH03
ORDDET0009590,ORD003196,PROD00093,1,927.78,0,927.78,Cancelled,WH05
ORDDET0009591,ORD003197,PROD00401,5,759.49,5,3607.58,Processing,WH03
ORDDET0009592,ORD003198,PROD00360,3,489.63,0,1468.89,Processing,WH04
ORDDET0009593,ORD003198,PROD00399,5,320.0,0,1600.0,Processing,WH05
ORDDET0009594,ORD003198,PROD00190,3,802.9,0,2408.7,Processing,WH02
ORDDET0009595,ORD003199,PROD00244,1,537.83,5,510.94,Delivered,WH02
ORDDET0009596,ORD003199,PROD00269,4,1161.1,25,3483.3,Delivered,WH04
ORDDET0009597,ORD003200,PROD00309,1,1287.64,20,1030.11,On Hold,WH01
ORDDET0009598,ORD003200,PROD00196,2,1125.44,0,2250.88,On Hold,WH02
ORDDET0009599,ORD003200,PROD00417,3,931.67,0,2795.01,On Hold,WH05
ORDDET0009600,ORD003200,PROD00064,3,583.55,20,1400.52,On Hold,WH04
ORDDET0009601,ORD003200,PROD00393,5,18.03,25,67.61,On Hold,WH03
ORDDET0009602,ORD003201,PROD00293,5,1138.36,0,5691.8,Processing,WH05
ORDDET0009603,ORD003201,PROD00093,5,927.78,0,4638.9,Processing,WH02
ORDDET0009604,ORD003201,PROD00371,5,311.91,0,1559.55,Processing,WH05
ORDDET0009605,ORD003201,PROD00376,4,270.47,0,1081.88,Processing,WH01
ORDDET0009606,ORD003202,PROD00227,4,216.19,0,864.76,Delivered,WH01
ORDDET0009607,ORD003203,PROD00100,3,124.06,0,372.18,Returned,WH04
ORDDET0009608,ORD003204,PROD00428,3,649.99,0,1949.97,Processing,WH01
ORDDET0009609,ORD003204,PROD00433,1,1243.14,15,1056.67,Processing,WH02
ORDDET0009610,ORD003204,PROD00427,4,219.17,5,832.85,Processing,WH01
ORDDET0009611,ORD003205,PROD00347,5,1211.06,20,4844.24,Returned,WH01
ORDDET0009612,ORD003205,PROD00026,5,1362.78,15,5791.82,Returned,WH01
ORDDET0009613,ORD003206,PROD00421,2,1427.43,0,2854.86,Delivered,WH01
ORDDET0009614,ORD003206,PROD00284,4,581.78,0,2327.12,Delivered,WH04
ORDDET0009615,ORD003207,PROD00301,3,320.8588399231893,0,962.58,In Transit,WH05
ORDDET0009616,ORD003207,PROD00047,2,525.76,0,1051.52,In Transit,WH04
ORDDET0009617,ORD003207,PROD00259,4,1115.62,0,4462.48,In Transit,WH04
ORDDET0009618,ORD003207,PROD00393,5,18.03,0,90.15,In Transit,WH05
ORDDET0009619,ORD003207,PROD00442,5,138.02,0,690.1,In Transit,WH03
ORDDET0009620,ORD003208,PROD00059,1,728.1,0,728.1,In Transit,WH04
ORDDET0009621,ORD003209,PROD00492,2,852.14,25,1278.21,Cancelled,WH05
ORDDET0009622,ORD003210,PROD00332,3,193.86,5,552.5,Cancelled,WH02
ORDDET0009623,ORD003210,PROD00186,4,736.65,0,2946.6,Cancelled,WH04
ORDDET0009624,ORD003211,PROD00399,4,320.0,0,1280.0,Delivered,WH03
ORDDET0009625,ORD003211,PROD00457,2,1332.74,0,2665.48,Delivered,WH04
ORDDET0009626,ORD003211,PROD00443,3,355.45,0,1066.35,Delivered,WH02
ORDDET0009627,ORD003211,PROD00068,4,535.4,0,2141.6,Delivered,WH05
ORDDET0009628,ORD003212,PROD00094,5,72.05,5,342.24,On Hold,WH02
ORDDET0009629,ORD003212,PROD00391,1,1139.26,15,968.37,On Hold,WH03
ORDDET0009630,ORD003213,PROD00359,1,823.68,5,782.5,Cancelled,WH02
ORDDET0009631,ORD003213,PROD00281,3,327.84,5,934.34,Cancelled,WH03
ORDDET0009632,ORD003213,PROD00024,4,731.92,0,2927.68,Cancelled,WH04
ORDDET0009633,ORD003213,PROD00436,1,495.93,25,371.95,Cancelled,WH02
ORDDET0009634,ORD003214,PROD00011,3,270.43,25,608.47,In Transit,WH04
ORDDET0009635,ORD003214,PROD00402,4,1258.06,10,4529.02,In Transit,WH01
ORDDET0009636,ORD003214,PROD00318,1,234.91,25,176.18,In Transit,WH01
ORDDET0009637,ORD003214,PROD00044,2,1335.44,5,2537.34,In Transit,WH05
ORDDET0009638,ORD003214,PROD00255,4,990.72,5,3764.74,In Transit,WH05
ORDDET0009639,ORD003215,PROD00068,4,535.4,15,1820.36,On Hold,WH04
ORDDET0009640,ORD003216,PROD00186,1,736.65,5,699.82,Cancelled,WH04
ORDDET0009641,ORD003217,PROD00233,3,110.91,0,332.73,Processing,WH02
ORDDET0009642,ORD003217,PROD00212,2,1103.86,0,2207.72,Processing,WH01
ORDDET0009643,ORD003217,PROD00244,5,537.83,0,2689.15,Processing,WH04
ORDDET0009644,ORD003217,PROD00109,4,374.01,0,1496.04,Processing,WH04
ORDDET0009645,ORD003218,PROD00400,3,1294.73,0,3884.19,In Transit,WH05
ORDDET0009646,ORD003218,PROD00251,2,1645.35,0,3290.7,In Transit,WH01
ORDDET0009647,ORD003218,PROD00154,1,180.36,0,180.36,In Transit,WH01
ORDDET0009648,ORD003218,PROD00414,2,384.98,0,769.96,In Transit,WH01
ORDDET0009649,ORD003219,PROD00204,4,476.78,0,1907.12,Processing,WH05
ORDDET0009650,ORD003219,PROD00147,1,877.84,0,877.84,Processing,WH04
ORDDET0009651,ORD003219,PROD00473,3,641.88,0,1925.64,Processing,WH04
ORDDET0009652,ORD003220,PROD00381,2,1357.99,20,2172.78,Delivered,WH05
ORDDET0009653,ORD003220,PROD00332,3,193.86,0,581.58,Delivered,WH05
ORDDET0009654,ORD003220,PROD00034,4,1075.24,20,3440.77,Delivered,WH01
ORDDET0009655,ORD003220,PROD00260,4,149.44,10,537.98,Delivered,WH02
ORDDET0009656,ORD003221,PROD00014,4,920.23,0,3680.92,On Hold,WH04
ORDDET0009657,ORD003222,PROD00144,3,479.78,10,1295.41,In Transit,WH02
ORDDET0009658,ORD003222,PROD00447,2,1479.7,20,2367.52,In Transit,WH04
