order_id,order_date,cust_id,order_status,ship_date,deliv_date,ship_method,ship_cost,pay_method,camp_id,promo_flag,order_src,sales_rep_id,tot_amt,tax_amt,disc_amt,net_amt
ORD004547,2024-10-07,CUST00300,Processing,,,Local Pickup,0.0,Credit Card,,0,Partner,SR013,7760.709999999999,620.86,,8381.57
ORD004548,2025-01-02,CUST00351,Completed,2025-01-03,2025-01-13,Local Pickup,0.0,Bank Transfer,,0,Email,SR006,6458.23,516.66,0.0,6974.89
ORD004549,2024-09-26,CUST00446,Processing,,,Local Pickup,0.0,PayPal,,0,In-Store,SR006,4678.94,374.32,0.0,5053.26
ORD004550,2023-08-27,CUST01545,On Hold,,,Next Day,34.03,Credit Card,,0,Website,SR018,10016.779999999999,801.34,0.0,10852.15
ORD004551,2025-02-08,CUST00986,Shipped,2025-02-10,,Express,20.01,Check,,0,Website,SR001,1237.6599999999999,99.01,0.0,1356.68
ORD004552,2024-07-10,CUST01371,On Hold,,,Standard,13.14,Check,CAMP012,1,Partner,SR012,7114.18,569.13,1227.994,7696.45
ORD004553,2023-03-16,CUST00281,On Hold,,,Standard,5.65,Bank Transfer,CAMP006,1,Website,SR023,297.99,23.84,52.586999999999996,397.4177392852911
ORD004554,2024-07-25,CUST00771,Processing,,,Next Day,44.82,Bank Transfer,,0,Mobile App,SR002,8629.27,690.34,0.0,9364.43
ORD004555,2024-07-06,CUST00077,On Hold,,,Next Day,34.02,Check,,0,Email,SR006,8821.220000000001,705.7,0.0,9560.94
ORD004556,2025-03-19,CUST00031,Processing,,,Standard,7.44,Credit Card,,1,Sales Rep,SR014,6671.389999999999,533.71,1664.3220000000001,7212.54
ORD004557,2024-12-20,CUST00534,Completed,2024-12-21,2024-12-24,Express,19.42,Cash on Delivery,,1,Website,SR001,9052.02,724.16,1423.9685,9795.6
ORD004558,2023-07-29,CUST00680,Returned,2023-08-01,2023-08-02,Local Pickup,0.0,PayPal,,1,Sales Rep,SR010,11906.2,952.5,1046.3895000000002,12858.7
ORD004559,2024-07-13,CUST00915,Cancelled,,,Local Pickup,0.0,Check,,1,In-Store,SR024,2373.13,189.85,85.214,2562.98
ORD004560,2024-03-15,CUST00918,Processing,,,International,87.35,PayPal,,0,Email,SR013,2543.13,203.45,0.0,2543.13
ORD004561,2024-10-30,CUST00671,Shipped,2024-11-04,,Standard,5.69,Credit Card,,0,Partner,SR028,184.89,14.79,0.0,205.37
ORD004562,2025-01-07,CUST00293,Shipped,2025-01-09,,Next Day,40.09,Check,,0,Mobile App,SR017,242.24,19.38,0.0,242.24
ORD004563,2024-07-11,CUST01032,Completed,2024-07-16,2024-07-24,Standard,12.85,Credit Card,,0,Partner,SR009,14689.449999999999,1175.16,0.0,15877.46
ORD004564,2023-06-30,CUST00356,Cancelled,,,Standard,5.98,Cash on Delivery,,0,Partner,SR030,4626.2,370.1,0.0,5002.28
ORD004565,2023-12-30,CUST00681,Completed,2024-01-04,2024-01-12,Local Pickup,0.0,Credit Card,,0,Partner,SR027,4072.75,325.82,0.0,4398.57
ORD004566,2024-11-09,CUST01461,Returned,2024-11-11,2024-11-14,Local Pickup,0.0,Cash on Delivery,,0,Phone,SR025,14487.27,1158.98,0.0,15646.25
ORD004567,2023-09-17,CUST00390,Completed,2023-09-21,2023-09-25,Express,18.36,Check,,1,Website,SR029,3810.9700000000003,304.88,479.251,4134.21
ORD004568,2025-03-26,CUST00129,Completed,,,Local Pickup,0.0,PayPal,CAMP006,1,Partner,SR027,4983.04,398.64,879.3599999999999,5381.68
ORD004569,2023-07-06,CUST00341,Shipped,2023-07-09,,Next Day,44.92,Check,,1,Sales Rep,SR012,1840.02,147.2,215.77600000000004,2032.14
ORD004570,2024-11-21,CUST00888,Completed,2024-11-26,2024-11-28,Next Day,42.74,Bank Transfer,,0,Mobile App,SR013,7801.75,624.14,0.0,8468.63
ORD004571,2023-04-14,CUST00639,Shipped,2023-04-18,,Express,29.35,PayPal,CAMP009,1,Email,SR015,5147.71,411.82,930.0440000000001,5588.88
ORD004572,2025-03-02,CUST00640,Processing,,,Local Pickup,0.0,Check,,1,Phone,SR002,1756.35,140.51,0.0,1896.86
ORD004573,2023-10-05,CUST00617,Cancelled,,,Standard,7.62,Check,,1,Mobile App,SR015,349.95,28.0,116.64999999999999,385.57
ORD004574,2025-01-24,CUST01270,Cancelled,,,Express,21.25,Bank Transfer,,1,Email,SR007,2267.6499999999996,181.41,570.413,2470.31
ORD004575,2023-12-03,CUST00970,Completed,2023-12-04,2023-12-05,International,85.43,Cash on Delivery,CAMP016,1,Phone,SR025,4587.58,367.01,655.3695,5040.02
ORD004576,2025-02-26,CUST00452,Returned,2025-03-01,2025-03-06,Local Pickup,0.0,Check,,0,Phone,SR026,4579.46,366.36,0.0,4945.82
ORD004577,2023-01-04,CUST00815,Shipped,2023-01-06,,Express,17.89,Check,,0,Mobile App,SR014,6003.48,480.28,0.0,6501.65
ORD004578,2025-03-22,CUST01565,Cancelled,2025-03-26,,Standard,7.61,Credit Card,CAMP001,1,Mobile App,SR008,9271.130000000001,741.69,1625.0520000000001,10020.43
ORD004579,2023-09-11,CUST01080,On Hold,,,International,66.67,Check,,0,Mobile App,SR013,13282.17,1062.57,0.0,14411.41
ORD004580,2024-11-20,CUST00203,Processing,,,Local Pickup,0.0,PayPal,,0,In-Store,SR004,8565.050000000001,685.2,0.0,9250.25
ORD004581,2025-02-28,CUST00777,Shipped,2025-03-02,,Express,28.27,Bank Transfer,,0,Website,SR012,12308.25,984.66,0.0,13321.18
ORD004582,2024-11-08,CUST01961,On Hold,,,Next Day,32.3,Bank Transfer,,0,Mobile App,SR006,7645.989999999999,611.68,0.0,8289.97
ORD004583,2025-02-11,CUST01816,On Hold,,,Standard,11.29,Bank Transfer,CAMP017,1,In-Store,SR028,523.57,41.89,130.89200000000002,576.75
ORD004584,2024-04-30,CUST01163,Returned,2024-05-04,2024-05-10,Next Day,38.69,Check,,0,Email,SR022,558.6,44.69,0.0,641.98
ORD004585,2023-11-25,CUST01672,Shipped,2023-11-29,,Local Pickup,0.0,PayPal,,0,Sales Rep,SR011,15960.36,1276.83,0.0,17237.19
ORD004586,2024-10-27,CUST01967,Shipped,2024-10-28,,Local Pickup,0.0,PayPal,,0,Partner,SR012,8764.79,701.18,0.0,9465.97
ORD004587,2025-02-20,CUST00186,Returned,2025-02-23,2025-02-26,Local Pickup,0.0,Cash on Delivery,CAMP020,1,Partner,SR018,4681.21,374.5,1145.874,5055.71
ORD004588,2023-08-14,CUST01286,Returned,2023-08-15,2023-08-17,Local Pickup,0.0,PayPal,,1,In-Store,SR022,1223.28,97.86,,1321.14
ORD004589,2025-01-08,CUST00091,Shipped,2025-01-09,,Standard,6.96,Check,,0,Partner,SR001,10473.4,837.87,0.0,11318.23
ORD004590,2024-11-19,CUST00513,On Hold,,,Next Day,48.95,Credit Card,,0,Partner,SR006,5345.26,427.62,0.0,5821.83
ORD004591,2024-10-13,CUST00749,Processing,,,International,73.83,Cash on Delivery,,0,Email,SR018,6902.68,552.21,,7528.72
ORD004592,2023-04-28,CUST01254,On Hold,,,Express,21.16,Bank Transfer,CAMP005,1,Phone,SR030,12650.760000000002,1012.06,1444.619,13683.98
ORD004593,2025-02-19,CUST01526,Returned,2025-02-24,2025-03-01,Express,29.8,Check,,1,Website,SR019,2115.82,169.27,430.096,2314.89
ORD004594,2023-11-11,CUST00332,Shipped,2023-11-15,,Next Day,39.58,Bank Transfer,,0,Phone,SR003,5064.34,405.15,0.0,5509.07
ORD004595,2025-02-15,CUST00668,Returned,2025-02-16,2025-02-26,Next Day,39.68,Bank Transfer,,1,Mobile App,SR016,3149.59,251.97,298.305,3441.24
ORD004596,2024-03-17,CUST00897,Completed,2024-03-20,2024-03-21,International,97.74,PayPal,CAMP014,1,Email,SR015,845.25,67.62,149.16150000000002,1010.61
ORD004597,2024-04-03,CUST00166,Completed,2024-04-07,2024-04-09,Local Pickup,0.0,PayPal,,0,Website,SR014,6851.18,548.09,0.0,7399.27
ORD004598,2024-11-12,CUST00645,Returned,2024-11-14,2024-11-24,Next Day,46.83,PayPal,,0,Email,SR021,4248.42,339.87,0.0,4635.12
ORD004599,2025-01-06,CUST01422,Returned,2025-01-10,2025-01-17,International,57.57,Check,,1,Partner,SR016,6259.6900000000005,500.78,377.46799999999996,6818.04
ORD004600,2025-03-04,CUST01711,Processing,,,Standard,6.58,Check,,0,Mobile App,SR027,6855.54,548.44,0.0,7410.56
ORD004601,2024-10-11,CUST01796,Completed,2024-10-12,2024-10-21,Standard,8.95,Check,,1,In-Store,SR013,8002.0599999999995,640.16,1527.429,8651.17
ORD004602,2023-04-15,CUST00368,Shipped,2023-04-19,,Express,17.13,Cash on Delivery,,0,Partner,SR019,7251.58,580.13,0.0,7848.84
ORD004603,2023-06-05,CUST01689,Returned,2023-06-10,2023-06-11,Local Pickup,0.0,Credit Card,,0,Partner,SR022,6602.599999999999,528.21,0.0,7130.81
ORD004604,2024-12-04,CUST01010,Completed,2024-12-06,2024-12-14,Express,18.09,Credit Card,,1,Partner,SR023,3521.18,281.69,391.242,3820.96
ORD004605,2023-03-22,CUST00002,On Hold,,,Express,24.24,PayPal,,0,Partner,SR016,1315.89,105.27,0.0,1445.4
ORD004606,2024-08-28,CUST00610,Returned,2024-09-01,2024-09-09,Next Day,34.74,Credit Card,CAMP005,1,Phone,SR017,5373.549999999999,429.88,916.824,5838.17
ORD004607,2025-03-09,CUST00054,Returned,2025-03-12,2025-03-10,Local Pickup,0.0,Credit Card,,0,Partner,SR021,6444.8,515.58,0.0,6960.38
ORD004608,2023-03-05,CUST00288,On Hold,,,International,87.96,Bank Transfer,,1,Email,SR004,3707.7200000000003,296.62,310.158,4092.3
ORD004609,2023-06-16,CUST01236,Cancelled,,,Local Pickup,0.0,Bank Transfer,,1,Website,SR007,9591.900000000001,767.35,1369.3165,10359.25
ORD004610,2024-08-23,CUST01570,Cancelled,2024-08-24,,Standard,8.71,Cash on Delivery,,0,In-Store,SR006,7855.0599999999995,628.4,0.0,8492.17
ORD004611,2024-12-06,CUST00287,Processing,,,Next Day,45.95,Check,CAMP011,1,Sales Rep,SR024,5872.82,469.83,652.5360000000001,6388.6
ORD004612,2025-03-14,CUST00258,Shipped,2025-03-18,,Next Day,42.03,Bank Transfer,,0,Partner,SR011,875.4000000000001,70.03,0.0,987.46
ORD004613,2024-10-03,CUST00897,Cancelled,,,Standard,12.37,PayPal,,0,In-Store,SR019,8813.18,705.05,0.0,9530.6
ORD004614,2024-12-27,CUST01391,Returned,2025-01-01,2025-01-05,International,89.73,Credit Card,CAMP003,1,In-Store,SR023,5404.66,432.37,1014.1439626819699,5926.76
ORD004615,2023-07-19,CUST01096,Cancelled,,,Express,21.5,Cash on Delivery,CAMP012,1,Sales Rep,SR020,5541.16,443.29,636.2,5541.16
ORD004616,2024-10-18,CUST01417,Shipped,2024-10-21,,Local Pickup,0.0,Check,,1,Phone,SR007,1211.24,96.9,209.29753770636603,1308.14
ORD004617,2024-09-09,CUST01322,Completed,2024-09-11,2024-09-18,Standard,6.69,PayPal,CAMP009,1,In-Store,SR011,1565.91,125.27,521.97,1697.87
ORD004618,2025-01-08,CUST01718,Processing,,,Next Day,48.98,Cash on Delivery,,0,Partner,SR028,8545.77,683.66,0.0,9278.41
ORD004619,2024-01-10,CUST01277,Shipped,2024-01-13,,International,64.83,PayPal,,0,Email,SR029,7089.48,567.16,0.0,7721.47
ORD004620,2024-03-06,CUST01697,Completed,2024-03-09,2024-03-11,Local Pickup,0.0,Check,,0,Mobile App,SR027,5561.26,444.9,0.0,6006.16
ORD004621,2023-07-31,CUST01447,Cancelled,,,Standard,8.42,PayPal,,1,Partner,SR006,8709.68,696.77,1108.482,9414.87
ORD004622,2023-07-29,CUST00905,Shipped,2023-08-02,,Local Pickup,0.0,Bank Transfer,CAMP007,1,Partner,SR012,1764.94,141.2,318.5715,1906.14
ORD004623,2024-05-17,CUST00756,Processing,,,Next Day,33.57,Cash on Delivery,CAMP014,1,Mobile App,SR006,8497.04,679.76,862.069,9210.37
ORD004624,2023-09-03,CUST00986,Completed,2023-09-04,2023-09-13,International,66.68,PayPal,,0,Website,SR006,12095.25,967.62,0.0,13129.55
ORD004625,2024-07-03,CUST01293,Cancelled,,,Next Day,32.47,Cash on Delivery,CAMP020,1,Sales Rep,SR016,2881.98,230.56,326.174,3145.01
ORD004626,2024-09-14,CUST00937,Processing,,,Standard,10.34,Credit Card,,0,In-Store,SR011,12950.85,1036.07,0.0,13997.26
ORD004627,2024-04-13,CUST01609,Shipped,2024-04-15,,Express,28.26,Cash on Delivery,,0,Email,SR020,5178.299999999999,414.26,0.0,5620.82
ORD004628,2023-10-04,CUST01328,Completed,2023-10-08,2023-10-18,Express,25.98,Cash on Delivery,,0,Mobile App,SR026,4974.87,397.99,0.0,5398.84
ORD004629,2024-11-28,CUST00820,Shipped,2024-11-30,,International,67.21,Credit Card,CAMP007,1,Website,SR018,7140.1,571.21,1615.8695,7778.52
ORD004630,2024-10-29,CUST01814,Processing,,,Next Day,30.58,Check,CAMP005,1,Website,SR016,2707.88,216.63,142.52,2955.09
ORD004631,2025-02-14,CUST00693,Cancelled,,,Standard,13.69,Check,CAMP001,1,Email,SR015,4770.43,381.63,1152.7679999999998,5165.75
ORD004632,2025-03-19,CUST01633,On Hold,,,International,70.09,Credit Card,,0,Mobile App,SR007,2495.94,199.68,0.0,2765.71
ORD004633,2024-06-12,CUST00489,Processing,,,Standard,11.92,Cash on Delivery,,0,Website,SR017,12898.93,1031.91,0.0,13942.76
ORD004634,2024-09-28,CUST00249,On Hold,,,Next Day,39.04,PayPal,,0,Phone,SR022,6260.9,500.87,0.0,6800.81
ORD004635,2024-06-12,CUST01867,Returned,2024-06-14,2024-06-24,International,97.58,Check,CAMP013,1,Partner,SR027,5062.67,405.01,1484.4715,5565.26
ORD004636,2024-05-21,CUST00581,Cancelled,,,Express,27.15,Credit Card,CAMP007,1,Mobile App,SR013,11283.83,902.71,1475.6185,11283.83
ORD004637,2023-05-01,CUST00996,Cancelled,,,Local Pickup,0.0,PayPal,,0,Sales Rep,SR023,2393.68,191.49,0.0,2585.17
ORD004638,2024-11-29,CUST00403,Cancelled,,,Local Pickup,0.0,PayPal,,1,Email,SR019,3527.7699999999995,282.22,495.8095,3809.99
ORD004639,2024-02-10,CUST01835,Returned,2024-02-15,2024-02-19,Next Day,49.5,PayPal,,0,Mobile App,SR020,9943.42,795.47,0.0,10788.39
ORD004640,2024-10-21,CUST01899,Returned,2024-10-23,2024-10-28,Standard,5.43,PayPal,,0,Mobile App,SR022,8853.17,708.25,0.0,9566.85
ORD004641,2024-12-04,CUST00878,On Hold,,,Express,29.3,PayPal,,1,Partner,SR007,2347.8599999999997,187.83,467.39500000000004,2564.99
ORD004642,2023-11-15,CUST01768,Shipped,2023-11-18,,Local Pickup,0.0,Bank Transfer,,0,Website,SR017,5024.26,401.94,0.0,5426.2
ORD004643,2024-08-22,CUST00605,Cancelled,2024-08-26,,Next Day,43.07,Credit Card,,0,In-Store,SR004,6722.549999999999,537.8,0.0,7303.42
ORD004644,2025-03-06,CUST01873,Shipped,2025-03-10,,Standard,11.7,Bank Transfer,CAMP014,1,Email,SR004,5557.219999999999,444.58,1260.5895,6013.5
ORD004645,2025-02-15,CUST00321,Cancelled,,,Next Day,35.76,Cash on Delivery,,0,Partner,SR006,8674.19,693.94,0.0,9403.89
ORD004646,2023-08-10,CUST01519,Completed,2023-08-11,2023-08-15,Express,21.9,Check,,0,Email,SR020,2242.22,179.38,0.0,2443.5
ORD004647,2023-06-03,CUST00564,Cancelled,,,Local Pickup,0.0,PayPal,CAMP007,1,Sales Rep,SR008,235.48000000000002,18.84,24.658500000000004,254.32
ORD004648,2025-03-26,CUST01490,On Hold,,,Next Day,43.59,Credit Card,,0,Phone,SR021,3207.14,256.57,0.0,4266.590926908824
ORD004649,2024-08-17,CUST00290,Returned,2024-08-20,,Local Pickup,0.0,Check,,1,Sales Rep,SR002,10020.920000000002,801.67,1874.9954999999998,10822.59
ORD004650,2024-11-05,CUST01386,Shipped,2024-11-07,,Standard,10.77,PayPal,,0,Partner,SR010,7427.42,594.19,0.0,8032.38
ORD004651,2025-02-14,CUST00693,Completed,2025-02-18,2025-02-27,Express,23.9,PayPal,,0,In-Store,SR005,4428.32,354.27,0.0,4806.49
ORD004652,2024-06-06,CUST01605,Cancelled,,,Express,28.14,Cash on Delivery,,0,In-Store,SR007,14065.16,1125.21,0.0,15218.51
ORD004653,2024-08-20,CUST01359,Shipped,,,Express,16.81,Credit Card,,1,Phone,SR006,1714.53,137.16,449.6605,1868.5
ORD004654,2023-11-15,CUST00677,Returned,2023-11-17,2023-11-19,Local Pickup,0.0,Bank Transfer,CAMP017,1,Partner,SR011,5886.13,470.89,867.8625,6357.02
ORD004655,2024-02-26,CUST01656,Shipped,2024-03-01,,Local Pickup,0.0,PayPal,,0,Sales Rep,SR006,14363.460000000003,1149.08,0.0,15512.54
ORD004656,2024-01-26,CUST01722,Processing,,,Express,23.93,Cash on Delivery,CAMP006,1,Email,SR029,4916.14,393.29,1638.7125,5333.36
ORD004657,2025-02-10,CUST01646,Completed,2025-02-13,2025-02-19,International,93.95,PayPal,CAMP001,1,Email,SR002,1977.04,158.16,419.3117756669574,2229.15
ORD004658,2024-09-21,CUST00867,Shipped,2024-09-26,,Express,26.95,Cash on Delivery,,0,Phone,SR009,8836.24,706.9,0.0,9570.09
ORD004659,2025-01-22,CUST00959,Cancelled,2025-01-25,,Standard,13.67,Credit Card,,0,Sales Rep,SR004,5851.05,468.08,0.0,6332.8
ORD004660,2023-11-19,CUST01053,Shipped,2023-11-22,,Local Pickup,0.0,Cash on Delivery,,0,In-Store,SR002,6710.5599999999995,536.84,0.0,7247.4
ORD004661,2025-02-19,CUST01327,Cancelled,,,International,60.1,Credit Card,CAMP016,1,Partner,SR002,10672.33,853.79,289.5025,11586.22
ORD004662,2024-10-27,CUST00708,Processing,,,Standard,7.04,PayPal,,0,Sales Rep,SR013,223.29,17.86,0.0,248.19
ORD004663,2023-07-20,CUST00633,Returned,2023-07-21,2023-07-22,Standard,12.71,PayPal,,1,Website,SR013,2096.15,167.69,246.088,2276.55
ORD004664,2024-12-23,CUST01823,Cancelled,,,Next Day,44.48,Credit Card,,1,Email,SR005,11708.87,936.71,1997.120073915659,15831.689269490547
ORD004665,2024-11-18,CUST00547,Completed,2024-11-20,2024-11-25,International,91.84,PayPal,,0,Sales Rep,SR024,591.05,47.28,0.0,730.17
ORD004666,2024-12-04,CUST01231,Cancelled,,,Standard,14.94,Bank Transfer,,1,Mobile App,SR026,11012.18,880.97,1761.5484999999999,11908.09
ORD004667,2023-03-30,CUST00970,Processing,,,Standard,8.16,Bank Transfer,,0,In-Store,SR030,9772.02,781.76,0.0,10561.94
ORD004668,2024-09-08,CUST01503,Cancelled,,,Standard,12.24,Bank Transfer,CAMP012,1,Mobile App,SR026,5709.72,456.78,1637.5400000000002,5709.72
ORD004669,2025-01-17,CUST01867,On Hold,,,International,64.58,Bank Transfer,,0,Email,SR025,4731.38,378.51,0.0,5174.47
ORD004670,2024-10-26,CUST00397,Returned,2024-10-28,2024-11-04,Next Day,43.79,Cash on Delivery,,0,Website,SR017,5817.379999999999,465.39,0.0,6326.56
ORD004671,2024-06-02,CUST01530,Processing,,,International,97.0,PayPal,,1,Sales Rep,SR013,12934.089999999998,1034.73,1845.885,14065.82
ORD004672,2023-06-05,CUST01708,Cancelled,,,Standard,9.1,PayPal,CAMP017,1,Website,SR001,1141.94,91.36,285.48600000000005,1242.4
ORD004673,2023-08-22,CUST00009,On Hold,,,Local Pickup,0.0,Bank Transfer,,0,In-Store,SR021,3312.7799999999997,265.02,0.0,3577.8
ORD004674,2024-09-13,CUST00735,Cancelled,,,Express,29.07,Credit Card,,0,Mobile App,SR014,6484.139999999999,518.73,0.0,7031.94
ORD004675,2024-03-16,CUST00786,Returned,2024-03-19,2024-03-24,Next Day,44.27,Credit Card,,0,Email,SR023,12075.27,966.02,0.0,13085.56
ORD004676,2024-03-03,CUST01073,Processing,,,Standard,7.86,Cash on Delivery,,0,Email,SR010,4004.8,320.38,0.0,4333.04
ORD004677,2024-12-31,CUST00770,Cancelled,,,Standard,9.69,PayPal,,0,Phone,SR028,216.15,17.29,0.0,243.13
ORD004678,2024-07-05,CUST01308,Shipped,2024-07-10,,Standard,11.44,Bank Transfer,CAMP015,1,Sales Rep,SR015,2952.93,236.23,521.1044999999999,3200.6
ORD004679,2023-10-20,CUST01200,Shipped,2023-10-21,,Local Pickup,0.0,PayPal,,0,In-Store,SR024,2765.04,221.2,0.0,2986.24
ORD004680,2024-05-19,CUST01404,Processing,,,Express,25.05,Check,CAMP006,1,Website,SR001,470.63,37.65,52.292,533.33
ORD004681,2024-12-03,CUST01345,Cancelled,,,Next Day,31.37,Check,CAMP005,1,Mobile App,SR014,6853.07,548.25,145.51200000000003,7432.69
ORD004682,2024-07-21,CUST01217,Processing,,,International,80.94,Bank Transfer,,0,Phone,SR010,7589.969999999999,607.2,0.0,8278.11
ORD004683,2023-01-31,CUST00167,Processing,,,Standard,8.63,Credit Card,,0,Email,SR028,12214.259999999998,977.14,0.0,13200.03
ORD004684,2023-08-16,CUST00029,Completed,2023-08-18,2023-08-27,Standard,9.84,Credit Card,,0,Partner,SR010,4088.92,327.11,0.0,4425.87
ORD004685,2023-10-17,CUST01080,Shipped,2023-10-18,,International,60.97,PayPal,,0,Phone,SR019,6527.51,522.2,0.0,7110.68
ORD004686,2024-10-17,CUST00623,Cancelled,,,Express,18.89,Bank Transfer,,0,Sales Rep,SR010,13690.05,1095.2,0.0,14804.14
ORD004687,2025-02-12,CUST01957,Processing,,,Next Day,44.79,Credit Card,,0,Email,SR024,276.04,22.08,0.0,342.91
ORD004688,2023-06-19,CUST00316,Returned,2023-06-20,2023-06-29,Express,29.6,PayPal,,0,Website,SR022,9721.77,777.74,0.0,10529.11
ORD004689,2024-06-03,CUST01947,Returned,2024-06-06,2024-06-09,International,71.25,PayPal,CAMP010,1,Phone,SR005,3971.1400000000003,317.69,949.9525000000001,4360.08
ORD004690,2025-03-15,CUST00891,Processing,,,Next Day,49.19,PayPal,CAMP020,1,Partner,SR024,1762.78,141.02,92.778,1952.99
ORD004691,2024-07-04,CUST01621,Shipped,2024-07-06,,Express,25.45,PayPal,CAMP007,1,Email,SR023,3694.05,295.52,1038.265,4015.02
ORD004692,2024-05-25,CUST00414,Returned,2024-05-30,2024-05-28,Express,23.99,Bank Transfer,CAMP020,1,Phone,SR019,4062.99,325.04,609.5550000000001,4412.02
ORD004693,2025-03-22,CUST00376,Completed,2025-03-24,2025-03-27,International,84.18,Credit Card,,1,Phone,SR013,4616.89,369.35,363.857,5070.42
ORD004694,2024-06-19,CUST00480,Processing,,,Standard,11.73,Cash on Delivery,,0,Mobile App,SR006,13940.75,1115.26,0.0,15067.74
ORD004695,2024-08-08,CUST01121,Completed,2024-08-12,2024-08-18,Express,27.68,Credit Card,CAMP009,1,Mobile App,SR013,11350.260000000002,908.02,1295.3975,12285.96
ORD004696,2025-03-07,CUST01636,On Hold,,,Local Pickup,0.0,PayPal,,0,In-Store,SR020,1789.83,143.19,0.0,1933.02
ORD004697,2024-02-14,CUST01570,Shipped,2024-02-16,,Local Pickup,0.0,Cash on Delivery,CAMP007,1,Phone,SR014,5506.91,440.55,627.669,5947.46
ORD004698,2024-11-30,CUST01710,Returned,2024-12-05,2024-12-12,Standard,12.24,Cash on Delivery,CAMP012,1,Partner,SR018,4356.13,348.49,1452.0414558895386,4716.86
ORD004699,2025-03-29,CUST01667,Shipped,2025-03-31,,Express,27.75,Credit Card,,0,Mobile App,SR019,11092.61,887.41,0.0,12007.77
ORD004700,2023-11-26,CUST01082,Processing,,,Local Pickup,0.0,Credit Card,CAMP019,1,Website,SR020,4777.490000000001,382.2,416.53950000000003,5159.69
ORD004701,2025-03-23,CUST00704,Completed,2025-03-26,2025-03-31,Next Day,40.87,Cash on Delivery,,0,Phone,SR007,11966.01,957.28,0.0,12964.16
ORD004702,2024-11-01,CUST00979,Processing,,,Express,29.31,PayPal,,1,Email,SR028,4072.2700000000004,325.78,221.76950000000002,4427.36
ORD004703,2024-08-28,CUST01273,Processing,,,Express,29.32,Credit Card,,0,Mobile App,SR022,7748.919999999999,619.91,0.0,8398.15
ORD004704,2023-01-07,CUST01449,Cancelled,,,International,75.89,Check,CAMP017,1,Phone,SR009,5244.37,419.55,780.975,5739.81
ORD004705,2025-02-09,CUST01748,Cancelled,,,Standard,12.55,Check,,0,Phone,SR027,2989.13,239.13,0.0,3240.81
ORD004706,2024-06-10,CUST01136,Shipped,2024-06-15,,Local Pickup,0.0,Cash on Delivery,,1,In-Store,SR004,3007.53,240.6,1002.51,4048.2410115074467
ORD004707,2023-11-07,CUST01405,Returned,2023-11-12,2023-11-22,Next Day,36.42,Bank Transfer,,1,Website,SR012,12361.24,988.9,2103.545,13386.56
ORD004708,2024-11-27,CUST01518,Shipped,,,Next Day,36.71,Cash on Delivery,CAMP015,1,Email,SR028,9926.99,794.16,1942.827,10757.86
ORD004709,2023-12-25,CUST01199,Cancelled,2023-12-28,,Local Pickup,0.0,Cash on Delivery,,1,Partner,SR026,7187.5199999999995,575.0,1392.6530000000002,7762.52
ORD004710,2024-10-01,CUST00911,Shipped,2024-10-02,,Standard,12.83,Cash on Delivery,,1,Email,SR029,7465.4,597.23,0.0,8075.46
ORD004711,2023-08-08,CUST01350,Shipped,2023-08-12,,Standard,6.98,Credit Card,CAMP018,1,Sales Rep,SR007,7660.289999999999,612.82,1407.2959999999998,8280.09
ORD004712,2024-11-14,CUST00721,Shipped,2024-11-15,,Local Pickup,0.0,PayPal,,0,Phone,SR006,6961.869999999999,556.95,0.0,7518.82
ORD004713,2024-12-15,CUST01855,Cancelled,,,International,52.22,Credit Card,CAMP016,1,Phone,SR023,862.5,69.0,29.4075,983.72
ORD004714,2025-03-23,CUST01505,On Hold,,,Express,24.71,Cash on Delivery,,0,Mobile App,SR022,14729.740000000002,1178.38,0.0,15932.83
ORD004715,2025-03-19,CUST00213,Returned,2025-03-21,2025-03-31,Local Pickup,0.0,Credit Card,,1,Partner,SR025,1861.24,148.9,206.80500000000004,2010.14
ORD004716,2025-03-01,CUST00579,On Hold,,,Standard,12.2,Cash on Delivery,,0,Phone,SR003,9713.43,777.07,0.0,10502.7
ORD004717,2024-02-27,CUST01012,Shipped,2024-03-01,,Express,28.1,Cash on Delivery,,0,Mobile App,SR012,5814.27,465.14,0.0,6307.51
ORD004718,2025-01-26,CUST01497,Cancelled,,,Next Day,43.65,Check,CAMP016,1,Partner,SR030,11002.57,880.21,647.0720000000001,11926.43
ORD004719,2025-01-28,CUST01229,Processing,,,Local Pickup,0.0,PayPal,,0,Mobile App,SR006,683.34,54.67,0.0,738.01
ORD004720,2023-03-21,CUST00204,Returned,,2023-03-25,Express,19.2,PayPal,,0,Partner,SR028,16882.739999999998,1350.62,0.0,18252.56
ORD004721,2025-01-08,CUST00161,Shipped,2025-01-13,,Next Day,36.38,Bank Transfer,,1,Mobile App,SR020,15125.59,1210.05,2548.9515,16372.02
ORD004722,2024-09-20,CUST00840,Cancelled,,,International,98.67,Check,CAMP012,1,Mobile App,SR008,6988.08,559.05,1393.62,7645.8
ORD004723,2024-12-31,CUST00681,Returned,2025-01-02,2025-01-04,Standard,13.38,PayPal,CAMP009,1,Phone,SR025,1542.71,123.42,243.765,1679.51
ORD004724,2025-01-27,CUST00647,Shipped,2025-01-28,,Express,21.55,Check,CAMP016,1,Partner,SR014,5761.5599999999995,460.92,180.76,6244.03
